1,2,4,135,13,21,-1,-1,-1,-1
1,1,0,281,15,18,-1,-1,-1,-1
2,2,13,135,13,23,-1,-1,-1,-1
2,1,13,281,15,18,-1,-1,-1,-1
3,2,23,135,13,23,-1,-1,-1,-1
3,1,24,280,15,18,-1,-1,-1,-1
4,2,33,135,13,24,-1,-1,-1,-1
4,1,36,281,15,18,-1,-1,-1,-1
5,2,44,135,13,24,-1,-1,-1,-1
5,1,48,281,15,18,-1,-1,-1,-1
6,2,55,135,12,24,-1,-1,-1,-1
6,1,61,281,15,17,-1,-1,-1,-1
7,2,66,136,12,24,-1,-1,-1,-1
7,1,73,281,15,17,-1,-1,-1,-1
8,2,77,136,12,25,-1,-1,-1,-1
8,1,85,281,15,17,-1,-1,-1,-1
9,2,88,135,12,25,-1,-1,-1,-1
9,1,97,281,15,17,-1,-1,-1,-1
9,3,29,393,20,33,-1,-1,-1,-1
9,4,35,181,15,17,-1,-1,-1,-1
10,2,98,136,12,25,-1,-1,-1,-1
10,1,110,281,15,17,-1,-1,-1,-1
10,3,40,393,20,32,-1,-1,-1,-1
10,4,47,180,15,17,-1,-1,-1,-1
11,2,109,136,12,26,-1,-1,-1,-1
11,1,122,280,16,18,-1,-1,-1,-1
11,3,50,393,19,31,-1,-1,-1,-1
11,4,58,179,18,20,-1,-1,-1,-1
12,2,120,136,12,26,-1,-1,-1,-1
12,1,134,280,16,19,-1,-1,-1,-1
12,3,60,394,19,31,-1,-1,-1,-1
12,4,68,179,19,22,-1,-1,-1,-1
13,2,130,136,13,27,-1,-1,-1,-1
13,1,146,280,17,19,-1,-1,-1,-1
13,3,69,394,19,31,-1,-1,-1,-1
13,4,79,178,19,23,-1,-1,-1,-1
14,2,141,136,13,27,-1,-1,-1,-1
14,1,157,280,17,19,-1,-1,-1,-1
14,3,79,394,19,31,-1,-1,-1,-1
14,4,91,178,20,23,-1,-1,-1,-1
14,5,34,188,20,24,-1,-1,-1,-1
14,6,18,3,37,32,-1,-1,-1,-1
15,2,152,136,13,27,-1,-1,-1,-1
15,1,170,280,17,20,-1,-1,-1,-1
15,3,89,394,19,30,-1,-1,-1,-1
15,4,103,178,20,24,-1,-1,-1,-1
15,5,46,187,20,24,-1,-1,-1,-1
15,6,25,3,37,32,-1,-1,-1,-1
16,2,163,136,13,27,-1,-1,-1,-1
16,1,182,279,17,20,-1,-1,-1,-1
16,3,99,394,18,30,-1,-1,-1,-1
16,4,115,178,20,23,-1,-1,-1,-1
16,5,58,188,19,24,-1,-1,-1,-1
16,6,32,4,36,30,-1,-1,-1,-1
17,2,173,136,13,28,-1,-1,-1,-1
17,1,194,279,17,20,-1,-1,-1,-1
17,3,109,394,18,30,-1,-1,-1,-1
17,4,128,178,19,23,-1,-1,-1,-1
17,5,70,188,19,23,-1,-1,-1,-1
17,6,39,5,36,30,-1,-1,-1,-1
18,2,185,136,13,28,-1,-1,-1,-1
18,1,206,279,17,20,-1,-1,-1,-1
18,3,119,394,18,30,-1,-1,-1,-1
18,4,139,178,19,22,-1,-1,-1,-1
18,5,82,188,19,23,-1,-1,-1,-1
18,7,46,5,35,29,-1,-1,-1,-1
19,2,195,136,13,28,-1,-1,-1,-1
19,1,218,279,17,20,-1,-1,-1,-1
19,3,128,394,18,30,-1,-1,-1,-1
19,4,151,179,19,22,-1,-1,-1,-1
19,5,94,188,19,23,-1,-1,-1,-1
19,7,52,4,36,29,-1,-1,-1,-1
19,8,33,241,112,164,-1,-1,-1,-1
19,9,22,27,41,25,-1,-1,-1,-1
20,2,205,136,13,28,-1,-1,-1,-1
20,1,231,279,17,20,-1,-1,-1,-1
20,3,138,394,18,31,-1,-1,-1,-1
20,4,163,179,18,21,-1,-1,-1,-1
20,5,106,188,19,23,-1,-1,-1,-1
20,8,45,241,112,164,-1,-1,-1,-1
20,9,30,27,41,25,-1,-1,-1,-1
21,2,216,136,14,28,-1,-1,-1,-1
21,1,243,279,17,20,-1,-1,-1,-1
21,3,147,394,19,31,-1,-1,-1,-1
21,4,175,179,18,21,-1,-1,-1,-1
21,5,118,188,19,23,-1,-1,-1,-1
21,6,65,4,37,29,-1,-1,-1,-1
21,8,57,241,111,164,-1,-1,-1,-1
21,9,37,27,40,25,-1,-1,-1,-1
22,2,227,135,14,28,-1,-1,-1,-1
22,1,255,279,17,20,-1,-1,-1,-1
22,3,157,394,19,32,-1,-1,-1,-1
22,4,187,179,18,21,-1,-1,-1,-1
22,5,130,188,19,23,-1,-1,-1,-1
22,6,71,3,37,29,-1,-1,-1,-1
22,8,69,241,111,164,-1,-1,-1,-1
22,9,45,27,40,25,-1,-1,-1,-1
23,2,238,135,14,28,-1,-1,-1,-1
23,1,267,279,17,20,-1,-1,-1,-1
23,3,167,394,19,32,-1,-1,-1,-1
23,4,199,179,18,20,-1,-1,-1,-1
23,5,142,188,19,23,-1,-1,-1,-1
23,6,77,3,37,29,-1,-1,-1,-1
23,8,82,241,111,164,-1,-1,-1,-1
23,9,52,27,40,25,-1,-1,-1,-1
24,2,249,135,14,29,-1,-1,-1,-1
24,1,280,279,17,20,-1,-1,-1,-1
24,3,177,394,18,31,-1,-1,-1,-1
24,4,211,179,18,20,-1,-1,-1,-1
24,5,154,188,19,23,-1,-1,-1,-1
24,8,95,241,111,163,-1,-1,-1,-1
24,9,59,27,40,25,-1,-1,-1,-1
25,2,260,135,14,28,-1,-1,-1,-1
25,1,292,279,17,20,-1,-1,-1,-1
25,3,188,394,18,31,-1,-1,-1,-1
25,4,223,179,18,20,-1,-1,-1,-1
25,5,166,188,19,23,-1,-1,-1,-1
25,8,107,241,111,163,-1,-1,-1,-1
25,9,67,27,40,25,-1,-1,-1,-1
26,2,271,135,13,28,-1,-1,-1,-1
26,1,304,279,17,20,-1,-1,-1,-1
26,3,198,394,19,31,-1,-1,-1,-1
26,4,235,179,18,19,-1,-1,-1,-1
26,5,178,188,19,23,-1,-1,-1,-1
26,7,96,2,39,29,-1,-1,-1,-1
26,8,119,241,112,163,-1,-1,-1,-1
26,9,74,28,40,25,-1,-1,-1,-1
27,2,281,135,14,28,-1,-1,-1,-1
27,1,316,279,17,20,-1,-1,-1,-1
27,3,206,394,19,31,-1,-1,-1,-1
27,4,247,179,17,19,-1,-1,-1,-1
27,5,190,188,19,23,-1,-1,-1,-1
27,7,102,1,39,30,-1,-1,-1,-1
27,8,131,241,111,162,-1,-1,-1,-1
27,9,82,27,40,24,-1,-1,-1,-1
28,2,292,135,14,28,-1,-1,-1,-1
28,1,329,279,17,20,-1,-1,-1,-1
28,3,216,394,18,32,-1,-1,-1,-1
28,4,259,179,17,19,-1,-1,-1,-1
28,5,202,188,19,23,-1,-1,-1,-1
28,7,109,1,39,29,-1,-1,-1,-1
28,8,143,241,112,161,-1,-1,-1,-1
28,9,89,27,40,25,-1,-1,-1,-1
29,2,304,135,14,28,-1,-1,-1,-1
29,1,341,279,17,20,-1,-1,-1,-1
29,3,226,394,18,31,-1,-1,-1,-1
29,4,270,179,17,19,-1,-1,-1,-1
29,5,214,188,19,23,-1,-1,-1,-1
29,7,116,1,39,29,-1,-1,-1,-1
29,8,155,241,111,160,-1,-1,-1,-1
29,9,97,27,40,25,-1,-1,-1,-1
29,10,38,234,44,42,-1,-1,-1,-1
29,11,38,290,17,44,-1,-1,-1,-1
30,2,314,135,13,28,-1,-1,-1,-1
30,1,353,279,18,20,-1,-1,-1,-1
30,3,236,394,18,32,-1,-1,-1,-1
30,4,282,179,17,19,-1,-1,-1,-1
30,5,226,188,19,23,-1,-1,-1,-1
30,7,122,1,39,29,-1,-1,-1,-1
30,8,168,241,111,160,-1,-1,-1,-1
30,9,104,27,40,25,-1,-1,-1,-1
30,10,50,234,44,42,-1,-1,-1,-1
30,11,50,290,17,45,-1,-1,-1,-1
31,2,325,135,13,28,-1,-1,-1,-1
31,1,365,279,18,20,-1,-1,-1,-1
31,3,246,394,18,32,-1,-1,-1,-1
31,4,294,179,17,19,-1,-1,-1,-1
31,5,238,188,19,23,-1,-1,-1,-1
31,7,128,1,39,29,-1,-1,-1,-1
31,8,181,241,111,159,-1,-1,-1,-1
31,9,112,27,40,25,-1,-1,-1,-1
31,10,62,234,43,43,-1,-1,-1,-1
31,11,62,290,17,45,-1,-1,-1,-1
32,2,336,135,13,28,-1,-1,-1,-1
32,1,377,279,18,20,-1,-1,-1,-1
32,3,256,394,18,32,-1,-1,-1,-1
32,4,306,179,17,19,-1,-1,-1,-1
32,5,250,188,19,23,-1,-1,-1,-1
32,7,135,2,38,29,-1,-1,-1,-1
32,8,193,241,111,159,-1,-1,-1,-1
32,9,119,27,40,25,-1,-1,-1,-1
32,10,74,234,43,43,-1,-1,-1,-1
32,11,74,290,17,45,-1,-1,-1,-1
33,2,347,135,13,28,-1,-1,-1,-1
33,1,390,279,18,20,-1,-1,-1,-1
33,3,266,394,18,32,-1,-1,-1,-1
33,4,319,179,17,19,-1,-1,-1,-1
33,5,262,188,19,23,-1,-1,-1,-1
33,8,205,241,111,160,-1,-1,-1,-1
33,9,127,27,41,25,-1,-1,-1,-1
33,10,86,234,43,43,-1,-1,-1,-1
33,11,86,290,17,45,-1,-1,-1,-1
34,2,358,135,13,28,-1,-1,-1,-1
34,1,402,279,18,20,-1,-1,-1,-1
34,3,276,394,18,32,-1,-1,-1,-1
34,4,330,179,17,19,-1,-1,-1,-1
34,5,274,188,19,23,-1,-1,-1,-1
34,8,216,241,111,160,-1,-1,-1,-1
34,9,135,27,41,25,-1,-1,-1,-1
34,10,99,234,43,43,-1,-1,-1,-1
34,11,98,291,17,44,-1,-1,-1,-1
35,2,369,135,13,28,-1,-1,-1,-1
35,1,414,279,18,20,-1,-1,-1,-1
35,3,286,394,18,32,-1,-1,-1,-1
35,4,342,179,17,18,-1,-1,-1,-1
35,5,286,188,19,23,-1,-1,-1,-1
35,8,228,242,111,161,-1,-1,-1,-1
35,9,142,26,41,25,-1,-1,-1,-1
35,10,111,234,43,43,-1,-1,-1,-1
35,11,110,291,17,45,-1,-1,-1,-1
36,2,380,135,13,28,-1,-1,-1,-1
36,1,426,279,18,20,-1,-1,-1,-1
36,3,296,394,18,32,-1,-1,-1,-1
36,4,354,179,17,18,-1,-1,-1,-1
36,5,298,188,19,23,-1,-1,-1,-1
36,7,156,5,42,32,-1,-1,-1,-1
36,8,241,242,111,161,-1,-1,-1,-1
36,9,150,25,42,25,-1,-1,-1,-1
36,10,124,234,43,43,-1,-1,-1,-1
36,11,123,291,17,45,-1,-1,-1,-1
37,2,391,135,13,28,-1,-1,-1,-1
37,1,439,279,18,20,-1,-1,-1,-1
37,3,306,394,18,32,-1,-1,-1,-1
37,4,365,179,17,19,-1,-1,-1,-1
37,5,310,188,19,23,-1,-1,-1,-1
37,7,160,8,48,34,-1,-1,-1,-1
37,8,253,242,110,161,-1,-1,-1,-1
37,9,159,19,47,28,-1,-1,-1,-1
37,10,136,234,43,43,-1,-1,-1,-1
37,11,135,291,17,45,-1,-1,-1,-1
38,2,402,135,13,28,-1,-1,-1,-1
38,1,451,279,18,20,-1,-1,-1,-1
38,3,315,394,18,32,-1,-1,-1,-1
38,4,377,179,18,19,-1,-1,-1,-1
38,5,322,188,19,23,-1,-1,-1,-1
38,7,165,9,52,35,-1,-1,-1,-1
38,8,265,242,110,162,-1,-1,-1,-1
38,9,167,11,53,31,-1,-1,-1,-1
38,10,149,234,43,42,-1,-1,-1,-1
38,11,147,291,17,45,-1,-1,-1,-1
39,2,412,135,13,28,-1,-1,-1,-1
39,1,463,279,18,20,-1,-1,-1,-1
39,3,325,394,18,32,-1,-1,-1,-1
39,4,389,179,18,19,-1,-1,-1,-1
39,5,334,188,19,23,-1,-1,-1,-1
39,7,172,8,56,35,-1,-1,-1,-1
39,8,276,242,110,162,-1,-1,-1,-1
39,9,174,7,57,32,-1,-1,-1,-1
39,10,161,234,43,43,-1,-1,-1,-1
39,11,159,290,17,45,-1,-1,-1,-1
40,2,423,135,13,28,-1,-1,-1,-1
40,1,475,279,18,20,-1,-1,-1,-1
40,3,334,394,18,32,-1,-1,-1,-1
40,4,401,179,18,19,-1,-1,-1,-1
40,5,345,188,19,23,-1,-1,-1,-1
40,7,179,9,58,35,-1,-1,-1,-1
40,8,288,242,110,163,-1,-1,-1,-1
40,9,181,5,60,33,-1,-1,-1,-1
40,10,173,234,43,43,-1,-1,-1,-1
40,11,171,290,17,45,-1,-1,-1,-1
41,2,434,135,13,28,-1,-1,-1,-1
41,1,488,279,18,20,-1,-1,-1,-1
41,3,344,394,18,32,-1,-1,-1,-1
41,4,413,179,18,19,-1,-1,-1,-1
41,5,357,188,19,23,-1,-1,-1,-1
41,7,186,6,60,34,-1,-1,-1,-1
41,8,300,242,110,163,-1,-1,-1,-1
41,9,188,4,62,33,-1,-1,-1,-1
41,10,186,234,43,43,-1,-1,-1,-1
41,11,183,290,17,45,-1,-1,-1,-1
42,2,446,135,13,28,-1,-1,-1,-1
42,1,499,279,17,17,-1,-1,-1,-1
42,3,354,394,18,32,-1,-1,-1,-1
42,4,425,179,18,19,-1,-1,-1,-1
42,5,369,188,19,23,-1,-1,-1,-1
42,7,194,6,61,33,-1,-1,-1,-1
42,8,312,242,110,164,-1,-1,-1,-1
42,9,195,3,64,32,-1,-1,-1,-1
42,10,198,234,43,43,-1,-1,-1,-1
42,11,195,290,17,45,-1,-1,-1,-1
43,2,457,135,13,28,-1,-1,-1,-1
43,3,364,394,18,32,-1,-1,-1,-1
43,4,437,179,18,19,-1,-1,-1,-1
43,5,381,188,19,23,-1,-1,-1,-1
43,7,200,5,62,32,-1,-1,-1,-1
43,8,324,242,110,164,-1,-1,-1,-1
43,9,202,2,64,31,-1,-1,-1,-1
43,10,210,234,43,43,-1,-1,-1,-1
43,11,207,290,17,45,-1,-1,-1,-1
44,2,468,135,13,28,-1,-1,-1,-1
44,3,375,394,18,31,-1,-1,-1,-1
44,4,448,179,18,19,-1,-1,-1,-1
44,5,393,188,19,23,-1,-1,-1,-1
44,7,208,11,59,31,-1,-1,-1,-1
44,8,337,242,110,164,-1,-1,-1,-1
44,9,208,-2,56,31,-1,-1,-1,-1
44,10,223,234,43,43,-1,-1,-1,-1
44,11,219,290,18,45,-1,-1,-1,-1
45,2,478,136,13,28,-1,-1,-1,-1
45,3,385,394,18,31,-1,-1,-1,-1
45,4,460,179,18,20,-1,-1,-1,-1
45,5,405,188,19,23,-1,-1,-1,-1
45,7,215,19,53,30,-1,-1,-1,-1
45,8,348,241,111,161,-1,-1,-1,-1
45,9,214,-4,47,31,-1,-1,-1,-1
45,10,235,234,43,43,-1,-1,-1,-1
45,11,231,290,17,45,-1,-1,-1,-1
46,2,488,135,13,26,-1,-1,-1,-1
46,3,395,394,18,31,-1,-1,-1,-1
46,4,471,179,19,20,-1,-1,-1,-1
46,5,417,188,19,23,-1,-1,-1,-1
46,8,359,241,111,157,-1,-1,-1,-1
46,9,220,-3,41,31,-1,-1,-1,-1
46,10,247,234,43,43,-1,-1,-1,-1
46,11,244,290,17,45,-1,-1,-1,-1
47,2,497,135,13,22,-1,-1,-1,-1
47,3,404,394,18,31,-1,-1,-1,-1
47,4,483,179,18,20,-1,-1,-1,-1
47,5,429,188,19,23,-1,-1,-1,-1
47,8,369,241,111,151,-1,-1,-1,-1
47,9,227,-2,37,30,-1,-1,-1,-1
47,10,259,234,43,43,-1,-1,-1,-1
47,11,256,290,17,45,-1,-1,-1,-1
48,3,414,394,18,31,-1,-1,-1,-1
48,4,494,179,18,19,-1,-1,-1,-1
48,5,441,188,19,23,-1,-1,-1,-1
48,8,380,241,111,143,-1,-1,-1,-1
48,9,234,0,34,29,-1,-1,-1,-1
48,10,272,234,43,43,-1,-1,-1,-1
48,11,268,290,17,45,-1,-1,-1,-1
48,14,235,13,51,31,-1,-1,-1,-1
49,3,424,394,17,32,-1,-1,-1,-1
49,5,453,188,19,23,-1,-1,-1,-1
49,8,391,241,111,134,-1,-1,-1,-1
49,10,284,234,43,43,-1,-1,-1,-1
49,11,280,290,17,45,-1,-1,-1,-1
49,14,240,6,58,33,-1,-1,-1,-1
50,3,434,394,17,32,-1,-1,-1,-1
50,5,465,188,19,23,-1,-1,-1,-1
50,8,402,242,110,124,-1,-1,-1,-1
50,10,297,234,43,43,-1,-1,-1,-1
50,11,292,290,17,45,-1,-1,-1,-1
50,14,246,4,62,35,-1,-1,-1,-1
